,itemLabel,item,image,occupationLabel,genderLabel,bdayLabel,citizenshipLabel
12,Gary Oldman,http://www.wikidata.org/entity/Q83492,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Oldman%20by%20Gage%20Skidmore.jpg,film producer,male,1958-03-21T00:00:00Z,United States of America
13,Gary Oldman,http://www.wikidata.org/entity/Q83492,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Oldman%20by%20Gage%20Skidmore.jpg,film producer,male,1958-03-21T00:00:00Z,United Kingdom
14,Gary Oldman,http://www.wikidata.org/entity/Q83492,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Oldman%20by%20Gage%20Skidmore.jpg,television actor,male,1958-03-21T00:00:00Z,United States of America
15,Gary Oldman,http://www.wikidata.org/entity/Q83492,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Oldman%20by%20Gage%20Skidmore.jpg,television actor,male,1958-03-21T00:00:00Z,United Kingdom
16,Gary Oldman,http://www.wikidata.org/entity/Q83492,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Oldman%20by%20Gage%20Skidmore.jpg,film actor,male,1958-03-21T00:00:00Z,United States of America
17,Gary Oldman,http://www.wikidata.org/entity/Q83492,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Oldman%20by%20Gage%20Skidmore.jpg,film actor,male,1958-03-21T00:00:00Z,United Kingdom
0,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,screenwriter,male,1969-08-18T00:00:00Z,United States of America
1,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,character actor,male,1969-08-18T00:00:00Z,United States of America
2,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,stage actor,male,1969-08-18T00:00:00Z,United States of America
3,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,voice actor,male,1969-08-18T00:00:00Z,United States of America
4,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,film director,male,1969-08-18T00:00:00Z,United States of America
5,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,film producer,male,1969-08-18T00:00:00Z,United States of America
6,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,environmentalist,male,1969-08-18T00:00:00Z,United States of America
7,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,television actor,male,1969-08-18T00:00:00Z,United States of America
8,Edward Norton,http://www.wikidata.org/entity/Q125904,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Norton%20Shankbone%20Metropolitan%20Opera%202009.jpg,film actor,male,1969-08-18T00:00:00Z,United States of America
0,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,television producer,male,1963-12-18T00:00:00Z,United States of America
1,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,executive producer,male,1963-12-18T00:00:00Z,United States of America
2,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,voice actor,male,1963-12-18T00:00:00Z,United States of America
3,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,film director,male,1963-12-18T00:00:00Z,United States of America
4,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,film producer,male,1963-12-18T00:00:00Z,United States of America
5,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,model,male,1963-12-18T00:00:00Z,United States of America
6,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,television actor,male,1963-12-18T00:00:00Z,United States of America
7,Brad Pitt,http://www.wikidata.org/entity/Q35332,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pitt%202019%20by%20Glenn%20Francis.jpg,film actor,male,1963-12-18T00:00:00Z,United States of America
0,Tom Cruise,http://www.wikidata.org/entity/Q37079,http://commons.wikimedia.org/wiki/Special:FilePath/TomCruiseDec08MTV%20cropped.jpg,film director,male,1962-07-03T00:00:00Z,United States of America
1,Tom Cruise,http://www.wikidata.org/entity/Q37079,http://commons.wikimedia.org/wiki/Special:FilePath/TomCruiseDec08MTV%20cropped.jpg,film producer,male,1962-07-03T00:00:00Z,United States of America
2,Tom Cruise,http://www.wikidata.org/entity/Q37079,http://commons.wikimedia.org/wiki/Special:FilePath/TomCruiseDec08MTV%20cropped.jpg,film actor,male,1962-07-03T00:00:00Z,United States of America
0,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,screenwriter,male,1970-10-08T00:00:00Z,United States of America
1,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,actor,male,1970-10-08T00:00:00Z,United States of America
2,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,writer,male,1970-10-08T00:00:00Z,United States of America
3,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,television producer,male,1970-10-08T00:00:00Z,United States of America
4,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,voice actor,male,1970-10-08T00:00:00Z,United States of America
5,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,film producer,male,1970-10-08T00:00:00Z,United States of America
6,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,television actor,male,1970-10-08T00:00:00Z,United States of America
7,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,film actor,male,1970-10-08T00:00:00Z,United States of America
8,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,manufacturer,male,1970-10-08T00:00:00Z,United States of America
9,Matt Damon,http://www.wikidata.org/entity/Q175535,http://commons.wikimedia.org/wiki/Special:FilePath/Damon%20cropped.jpg,international forum participant,male,1970-10-08T00:00:00Z,United States of America
0,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,actor,male,1968-10-12T00:00:00Z,United Kingdom
1,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,actor,male,1968-10-12T00:00:00Z,Australia
2,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,singer,male,1968-10-12T00:00:00Z,United Kingdom
3,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,singer,male,1968-10-12T00:00:00Z,Australia
4,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,musician,male,1968-10-12T00:00:00Z,United Kingdom
5,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,musician,male,1968-10-12T00:00:00Z,Australia
6,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,television presenter,male,1968-10-12T00:00:00Z,United Kingdom
7,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,television presenter,male,1968-10-12T00:00:00Z,Australia
8,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,executive producer,male,1968-10-12T00:00:00Z,United Kingdom
9,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,executive producer,male,1968-10-12T00:00:00Z,Australia
10,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,musical theatre actor,male,1968-10-12T00:00:00Z,United Kingdom
11,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,musical theatre actor,male,1968-10-12T00:00:00Z,Australia
12,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,stage actor,male,1968-10-12T00:00:00Z,United Kingdom
13,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,stage actor,male,1968-10-12T00:00:00Z,Australia
14,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,voice actor,male,1968-10-12T00:00:00Z,United Kingdom
15,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,voice actor,male,1968-10-12T00:00:00Z,Australia
16,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,film producer,male,1968-10-12T00:00:00Z,United Kingdom
17,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,film producer,male,1968-10-12T00:00:00Z,Australia
18,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,television actor,male,1968-10-12T00:00:00Z,United Kingdom
19,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,television actor,male,1968-10-12T00:00:00Z,Australia
20,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,film actor,male,1968-10-12T00:00:00Z,United Kingdom
21,Hugh Jackman,http://www.wikidata.org/entity/Q129591,http://commons.wikimedia.org/wiki/Special:FilePath/Logan%20Japan%20Premiere%20Red%20Carpet-%20Hugh%20Jackman%20%2838445328406%29%20%28rotated%29.jpg,film actor,male,1968-10-12T00:00:00Z,Australia
0,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,screenwriter,male,1965-04-04T00:00:00Z,United States of America
1,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,actor,male,1965-04-04T00:00:00Z,United States of America
2,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,singer,male,1965-04-04T00:00:00Z,United States of America
3,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,singer-songwriter,male,1965-04-04T00:00:00Z,United States of America
4,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,musician,male,1965-04-04T00:00:00Z,United States of America
5,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,voice actor,male,1965-04-04T00:00:00Z,United States of America
6,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,film director,male,1965-04-04T00:00:00Z,United States of America
7,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,film producer,male,1965-04-04T00:00:00Z,United States of America
8,Robert Downey Jr.,http://www.wikidata.org/entity/Q165219,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Downey%20Jr%202014%20Comic%20Con%20%28cropped%29.jpg,television actor,male,1965-04-04T00:00:00Z,United States of America
0,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,actor,male,1952-06-07T00:00:00Z,Republic of Ireland
1,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,actor,male,1952-06-07T00:00:00Z,United States of America
2,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,actor,male,1952-06-07T00:00:00Z,United Kingdom
3,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,association football player,male,1952-06-07T00:00:00Z,Republic of Ireland
4,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,association football player,male,1952-06-07T00:00:00Z,United States of America
5,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,association football player,male,1952-06-07T00:00:00Z,United Kingdom
6,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,stage actor,male,1952-06-07T00:00:00Z,Republic of Ireland
7,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,stage actor,male,1952-06-07T00:00:00Z,United States of America
8,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,stage actor,male,1952-06-07T00:00:00Z,United Kingdom
9,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,voice actor,male,1952-06-07T00:00:00Z,Republic of Ireland
10,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,voice actor,male,1952-06-07T00:00:00Z,United States of America
11,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,voice actor,male,1952-06-07T00:00:00Z,United Kingdom
12,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,television actor,male,1952-06-07T00:00:00Z,Republic of Ireland
13,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,television actor,male,1952-06-07T00:00:00Z,United States of America
14,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,television actor,male,1952-06-07T00:00:00Z,United Kingdom
15,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,film actor,male,1952-06-07T00:00:00Z,Republic of Ireland
16,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,film actor,male,1952-06-07T00:00:00Z,United States of America
17,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,film actor,male,1952-06-07T00:00:00Z,United Kingdom
18,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,boxer,male,1952-06-07T00:00:00Z,Republic of Ireland
19,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,boxer,male,1952-06-07T00:00:00Z,United States of America
20,Liam Neeson,http://www.wikidata.org/entity/Q58444,http://commons.wikimedia.org/wiki/Special:FilePath/Liam%20Neeson%20Deauville%202012.jpg,boxer,male,1952-06-07T00:00:00Z,United Kingdom
0,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,screenwriter,male,1956-01-03T00:00:00Z,Republic of Ireland
1,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,screenwriter,male,1956-01-03T00:00:00Z,United States of America
2,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,writer,male,1956-01-03T00:00:00Z,Republic of Ireland
3,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,writer,male,1956-01-03T00:00:00Z,United States of America
4,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,television producer,male,1956-01-03T00:00:00Z,Republic of Ireland
5,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,television producer,male,1956-01-03T00:00:00Z,United States of America
6,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,stage actor,male,1956-01-03T00:00:00Z,Republic of Ireland
7,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,stage actor,male,1956-01-03T00:00:00Z,United States of America
8,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,voice actor,male,1956-01-03T00:00:00Z,Republic of Ireland
9,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,voice actor,male,1956-01-03T00:00:00Z,United States of America
10,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,film director,male,1956-01-03T00:00:00Z,Republic of Ireland
11,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,film director,male,1956-01-03T00:00:00Z,United States of America
12,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,film producer,male,1956-01-03T00:00:00Z,Republic of Ireland
13,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,film producer,male,1956-01-03T00:00:00Z,United States of America
14,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,television actor,male,1956-01-03T00:00:00Z,Republic of Ireland
15,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,television actor,male,1956-01-03T00:00:00Z,United States of America
16,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,film actor,male,1956-01-03T00:00:00Z,Republic of Ireland
17,Mel Gibson,http://www.wikidata.org/entity/Q42229,http://commons.wikimedia.org/wiki/Special:FilePath/Mel%20Gibson%20Cannes%202016%202.jpg,film actor,male,1956-01-03T00:00:00Z,United States of America
0,Harrison Ford,http://www.wikidata.org/entity/Q81328,http://commons.wikimedia.org/wiki/Special:FilePath/Harrison%20Ford%20at%20the%202009%20Deauville%20American%20Film%20Festival%2C%20cropped.jpg,actor,male,1942-07-13T00:00:00Z,United States of America
1,Harrison Ford,http://www.wikidata.org/entity/Q81328,http://commons.wikimedia.org/wiki/Special:FilePath/Harrison%20Ford%20at%20the%202009%20Deauville%20American%20Film%20Festival%2C%20cropped.jpg,carpenter,male,1942-07-13T00:00:00Z,United States of America
2,Harrison Ford,http://www.wikidata.org/entity/Q81328,http://commons.wikimedia.org/wiki/Special:FilePath/Harrison%20Ford%20at%20the%202009%20Deauville%20American%20Film%20Festival%2C%20cropped.jpg,aircraft pilot,male,1942-07-13T00:00:00Z,United States of America
3,Harrison Ford,http://www.wikidata.org/entity/Q81328,http://commons.wikimedia.org/wiki/Special:FilePath/Harrison%20Ford%20at%20the%202009%20Deauville%20American%20Film%20Festival%2C%20cropped.jpg,voice actor,male,1942-07-13T00:00:00Z,United States of America
4,Harrison Ford,http://www.wikidata.org/entity/Q81328,http://commons.wikimedia.org/wiki/Special:FilePath/Harrison%20Ford%20at%20the%202009%20Deauville%20American%20Film%20Festival%2C%20cropped.jpg,film producer,male,1942-07-13T00:00:00Z,United States of America
5,Harrison Ford,http://www.wikidata.org/entity/Q81328,http://commons.wikimedia.org/wiki/Special:FilePath/Harrison%20Ford%20at%20the%202009%20Deauville%20American%20Film%20Festival%2C%20cropped.jpg,environmentalist,male,1942-07-13T00:00:00Z,United States of America
0,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,screenwriter,male,1935-12-01T00:00:00Z,United States of America
1,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,writer,male,1935-12-01T00:00:00Z,United States of America
2,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,composer,male,1935-12-01T00:00:00Z,United States of America
3,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,clarinetist,male,1935-12-01T00:00:00Z,United States of America
4,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,playwright,male,1935-12-01T00:00:00Z,United States of America
5,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,comedian,male,1935-12-01T00:00:00Z,United States of America
6,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,character actor,male,1935-12-01T00:00:00Z,United States of America
7,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,journalist,male,1935-12-01T00:00:00Z,United States of America
8,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,film director,male,1935-12-01T00:00:00Z,United States of America
