,ellen_burstyn,julia_roberts,liam_hemsworth,meryl_streep,jack_lemmon,jennifer_lawrence,kate_mara,adele_exarchopoulos,marilyn_monroe,michael_caine,spencer_tracy,mel_gibson,amanda_plummer,johnny_depp,brad_pitt,demi_moore,jessica_chastain,jimmy_fallon,charlize_theron,george_c._scott,gene_hackman,benicio_del_toro,gene_kelly,samuel_l._jackson,tom_hanks,emmy_rossum,janet_leigh,steve_mcqueen,gary_cooper,orson_welles,maggie_gyllenhaal,tommy_lee_jones,jeff_bridges,naomi_watts,alyson_hannigan,rachel_weisz,ralph_fiennes,hailee_steinfeld,alan_arkin,kirk_douglas,jim_carrey,joaquin_phoenix,robert_redford,felicity_jones,kim_basinger,kirsten_dunst,natalie_portman,albert_finney,matt_damon,cameron_diaz,sharon_stone,charlton_heston,grace_kelly,julia_louis-dreyfus,jodie_foster,marion_cotillard,gregory_peck,humphrey_bogart,burt_lancaster,marlon_brando,margot_robbie,james_dean,liam_neeson,amy_adams,chloe_grace_moretz,william_holden,elizabeth_banks,woody_allen,leonardo_dicaprio,christopher_walken,daniel_day-lewis,jack_nicholson,sean_connery,peter_finch,ian_mckellen,jason_robards,angelina_jolie,emma_mackey,ben_kingsley,tom_cruise,mia_farrow,julianne_moore,cary_grant,sean_penn,blake_lively,keira_knightley,diane_kruger,frances_mcdormand,robert_mitchum,harrison_ford,colin_firth,denzel_washington,melanie_laurent,will_smith,henry_fonda,al_pacino,kevin_spacey,bette_davis,anthony_quinn,brie_larson,edward_norton,jamie_foxx,daisy_ridley,martin_sheen,scarlett_johansson,carrie_fisher,peter_o'toole,john_wayne,diane_keaton,julie_delpy,lauren_cohan,faye_dunaway,vera_farmiga,shelley_duvall,rooney_mara,anne_hathaway,robert_downey_jr.,kim_novak,christopher_plummer,lucy_liu,charles_laughton,saoirse_ronan,anna_kendrick,javier_bardem,rosamund_pike,morgan_freeman,robin_wright,virginia_cherrill,john_goodman,kaya_scodelario,uma_thurman,alec_guinness,nicole_kidman,milla_jovovich,christoph_waltz,russell_crowe,charles_chaplin,dustin_hoffman,cate_blanchett,hilary_swank,emma_watson,elliot_page,jennifer_jason_leigh,jennifer_aniston,lea_seydoux,emma_stone,sidney_poitier,james_stewart,marlene_dietrich,joe_pesci,anthony_hopkins,richard_burton,philip_seymour_hoffman,liv_ullmann,peter_sellers,paul_newman,chris_hemsworth,heath_ledger,matthew_mcconaughey,katherine_parkinson,maggie_smith,james_cagney,laurence_olivier,michelle_pfeiffer,elizabeth_olsen,buster_keaton,robert_de_niro,gloria_swanson,sally_hawkins,tilda_swinton,ingrid_bergman,vivien_leigh,don_cheadle,clint_eastwood,evangeline_lilly,jaime_king,gary_oldman,alicia_vikander,rachel_mcadams,viola_davis,bibi_andersson,talia_shire,jennifer_connelly,alan_rickman,samara_weaving,robin_williams,helena_bonham_carter,olga_kurylenko,katheryn_winnick,geoffrey_rush,audrey_tautou,kate_winslet,jon_voight,sigourney_weaver,michael_douglas,christian_bale,carey_mulligan,eva_green,emily_blunt,hugh_jackman,robert_duvall,clark_gable,octavia_spencer,joan_allen,bill_murray,jeremy_irons,edward_g._robinson
82,36.782005,-9.912743,21.876064,-14.231489,-17.728115,10.494803,43.648884,-17.23048,21.816792,-17.23048,-15.17188,-46.503056,0.18402754,13.070124,-3.7705843,32.17127,21.56975,-21.8252,33.209496,-35.519753,-35.074825,-8.26389,-4.7916813,-27.665766,-35.074825,41.892147,-4.840425,-46.503056,-12.430413,-36.355904,16.88951,-32.584633,-3.2702339,-36.712547,-9.912743,-3.7705843,-36.355904,41.892147,27.416773,-4.565008,-7.8778143,27.416773,-32.049522,5.769936,6.3698387,-23.326687,-43.950195,-0.06008259,-18.411415,-24.971972,21.816792,-27.768177,-17.027782,-0.06008259,19.586515,35.66258,-18.516037,18.340479,-17.23048,-6.705454,17.978395,13.539366,-23.326687,46.549717,14.094431,-18.76552,-47.549248,-42.14039,0.27926663,-43.950195,-25.649073,-31.19737,-18.411415,-13.423986,-32.946175,-20.010386,44.56226,37.727962,-6.705454,-13.423986,18.575277,-18.76552,-11.147629,-42.14039,27.637901,8.90481,18.098549,-44.55847,-38.22446,-20.143358,-36.712547,23.698853,-3.2702339,-9.912743,-9.912743,-16.108551,3.9534156,-20.793697,-35.074825,45.346493,-38.22446,-20.010386,-14.82607,-2.1877716,-3.7705843,-21.8252,-21.224922,-43.950195,29.537712,-16.108551,29.461454,25.829344,-4.220067,37.727962,-15.965729,-29.809515,-35.519753,-31.19737,-19.883495,26.108665,22.954926,30.36093,30.737099,14.094431,-5.8476367,-9.031087,-7.1549754,-14.82607,-35.519753,-18.998184,-40.362965,-20.010386,-14.231489,16.88951,27.416773,-15.17188,-17.728115,-43.950195,15.025901,-4.840425,30.36093,36.954906,-24.901768,35.66258,-30.168154,-3.7705843,-14.82607,-24.971972,-14.197795,3.9534156,-20.010386,-18.411415,3.9534156,-7.8778143,-17.23048,-9.912743,14.094431,-9.912743,-12.430413,-18.998184,-14.366277,-4.565008,-11.079926,-31.19737,30.49453,-11.229824,-36.04862,39.174114,19.586515,-36.04862,30.890013,-27.768177,-18.76552,-23.9405,11.746453,24.645931,-29.809515,18.098549,33.28761,19.586515,17.978395,26.737087,6.481924,-21.224922,19.078037,-25.649073,15.1997595,-45.268753,7.192966,-38.22446,40.14473,-11.229824,-42.034348,22.954926,-32.049522,-29.809515,-31.278791,3.9534156,-4.840425,-30.168154,-21.224922,13.070124,32.17127,-18.76552,-19.883495,-44.55847,30.49453
83,-12.430413,-45.268753,39.174114,19.586515,-42.034348,-6.8422303,28.691648,29.070404,-40.362965,-21.224922,-19.883495,-36.028496,-19.883495,-14.197795,-36.712547,-29.809515,-31.278791,20.497644,33.28761,-19.77495,-32.946175,-6.705454,-30.168154,-25.649073,39.174114,17.978395,29.461454,-32.946175,-14.82607,-24.055618,-12.828065,-45.268753,0.27926663,20.585474,25.829344,9.880837,-23.9405,45.346493,-0.06008259,-44.55847,-12.430413,-18.516037,-20.143358,17.978395,9.309427,-12.430413,-23.9405,29.461454,-30.73476,-39.82495,-17.22335,-20.010386,-6.8422303,-17.471899,-23.017887,13.070124,-20.010386,-20.793697,-24.971972,-43.852615,20.585474,-15.17188,-36.028496,-18.516037,19.586515,-5.8476367,2.0314946,37.66967,-39.82495,-43.852615,-26.053713,-29.809515,-14.82607,-6.8422303,-28.978672,-36.355904,-35.519753,19.586515,-19.883495,-0.85969037,-28.978672,13.070124,-25.649073,-17.23048,-13.766063,28.691648,-17.027782,-35.074825,-24.971972,-15.965729,-29.809515,-2.4027066,-36.04862,40.694115,3.9534156,-36.028496,-15.17188,-14.231489,-45.268753,6.3698387,14.094431,-16.108551,-42.14039,-3.7705843,27.585815,-17.22335,-7.1549754,-42.034348,-21.224922,19.586515,18.098549,39.174114,-20.793697,14.14461,41.347904,30.890013,-47.497498,3.9534156,-25.649073,-17.471899,27.637901,-33.13226,-18.76552,-33.508835,14.14461,-29.809515,-39.4492,-9.031087,-24.971972,24.645931,-5.8476367,-15.17188,33.28761,-8.26389,-36.028496,-36.028496,-26.053713,-35.074825,10.494803,26.108665,28.691648,14.094431,-7.1549754,-4.840425,-9.031087,15.85578,-20.143358,3.9534156,-2.1877716,-27.665766,-32.049522,-24.901768,-32.946175,-28.978672,-17.728115,-46.592503,-40.362965,-0.06008259,-32.049522,22.954926,-9.031087,-43.950195,-12.430413,-6.705454,26.108665,-11.147629,14.094431,13.539366,-19.77495,-24.26888,-12.145141,-25.507942,-20.010386,-26.053713,-9.866195,-5.8476367,0.27926663,-40.211895,15.025901,33.28761,37.727962,-14.366277,-27.768177,0.18402754,27.585815,3.9534156,40.92952,-14.82607,-36.712547,-26.053713,-47.497498,17.978395,-35.074825,37.66967,-24.971972,-9.031087,-47.497498,41.601143,29.461454,23.698853,-24.971972,-18.76552,-7.8778143,-43.950195,-15.17188,0.27926663,-22.012295
84,-11.147629,19.586515,-32.049522,-31.278791,-36.355904,-36.355904,28.582142,22.954926,40.92952,-42.14039,-25.507942,-0.85969037,6.481924,45.157787,23.698853,19.078037,21.876064,-6.705454,25.829344,-24.901768,-17.728115,-26.053713,-11.229824,43.648884,0.18402754,-15.965729,6.481924,-46.592503,-25.507942,-4.7916813,-21.937479,-43.950195,5.769936,7.192966,18.340479,18.098549,0.27926663,-23.326687,-25.649073,-20.010386,-26.053713,-29.809515,-24.971972,29.537712,37.66967,20.585474,29.77957,-36.028496,38.63571,-4.7916813,18.575277,-17.728115,-25.507942,41.601143,-23.326687,23.698853,-43.852615,-26.299517,-20.010386,-47.549248,6.3698387,-12.145141,-20.143358,-27.768177,23.698853,-26.053713,-20.010386,3.9534156,-18.411415,-24.971972,-0.06008259,-26.299517,-18.998184,-29.809515,2.1251159,-23.326687,-33.508835,-3.2702339,-15.17188,0.18402754,21.876064,-30.168154,-0.06008259,0.18402754,-21.224922,26.767708,15.025901,-24.901768,11.224054,-0.24991609,24.607462,46.549717,-32.050415,24.645931,-9.031087,-0.06008259,-30.168154,18.340479,-35.519753,-36.355904,-17.728115,-18.411415,-36.04862,-3.2702339,5.769936,45.157787,-27.665766,-26.053713,40.694115,-18.998184,-18.411415,11.746453,21.816792,-0.24991609,-26.053713,-26.299517,-16.108551,15.308876,-44.55847,22.954926,18.575277,8.90481,27.585815,-36.355904,-21.224922,-5.725354,-27.260656,-8.277208,-25.649073,-25.507942,23.508514,-43.950195,23.698853,15.1997595,-0.24991609,-36.355904,32.17127,-26.053713,11.224054,-5.725354,17.978395,23.698853,-6.8422303,-9.031087,29.77957,8.90481,-31.19737,-43.950195,-30.73476,-15.17188,-32.946175,-19.77495,-31.19737,-27.665766,-0.06008259,-17.23048,-30.168154,3.9534156,-17.23048,-12.145141,-21.224922,-11.147629,-0.06008259,-21.224922,5.769936,-24.901768,-23.9405,-5.725354,17.206284,-39.4492,3.9534156,-31.278791,-8.277208,-44.55847,17.206284,-4.7916813,-26.053713,28.691648,-24.971972,29.461454,-36.712547,21.816792,13.539366,-36.028496,30.36093,-38.22446,-20.793697,-28.860556,-7.1549754,-25.507942,-21.224922,8.548803,-28.387884,-11.147629,-45.268753,3.9534156,-39.82495,26.767708,-31.19737,-39.82495,-3.7705843,-14.82607,-17.23048,42.972565,-35.519753,-43.852615,-34.080925
85,-13.423986,18.575277,35.66258,-6.8422303,-43.950195,-9.866195,26.108665,8.548803,-36.712547,-17.728115,-24.971972,-23.9405,-2.1877716,-35.074825,-39.82495,-27.260656,45.157787,-30.168154,21.876064,27.585815,-44.55847,-24.971972,-9.031087,-25.507942,-36.04862,17.206284,-33.13226,-12.828065,-17.23048,-6.705454,-9.866195,-44.55847,-26.053713,-23.146187,30.737099,28.691648,-35.519753,30.36093,13.070124,-3.2702339,-11.147629,-15.965729,-36.712547,27.585815,14.094431,17.206284,18.340479,29.070404,-18.516037,34.636566,-14.82607,10.494803,-42.034348,40.694115,18.575277,30.36093,14.094431,-4.565008,-36.04862,-4.565008,45.346493,-14.231489,-0.06008259,-24.971972,22.954926,-11.229824,-8.277208,-32.049522,-0.06008259,-15.17188,-42.034348,-42.034348,-20.010386,-21.224922,-7.1549754,-25.507942,-9.912743,-40.211895,-25.649073,0.27926663,-16.108551,-20.793697,0.27926663,-35.074825,-3.2702339,-20.010386,-31.19737,-21.8252,-0.06008259,-21.224922,-32.049522,-27.768177,-17.471899,15.025901,-25.507942,0.27926663,-25.649073,-18.516037,-20.793697,31.605349,-36.355904,-30.168154,-36.712547,-42.14039,-20.010386,14.094431,-43.950195,-17.728115,27.637901,-42.14039,22.954926,-23.9405,9.309427,38.63571,-11.147629,7.192966,14.14461,-9.031087,-32.584633,-17.728115,0.27926663,31.605349,22.954926,-42.034348,33.209496,-31.19737,-43.950195,40.92952,-17.728115,-19.883495,-11.229824,-36.355904,41.601143,18.841452,-47.549248,-6.8422303,-27.665766,-0.06008259,13.070124,23.508514,8.548803,21.876064,-27.768177,-27.768177,-31.19737,-7.1549754,-47.549248,-0.85969037,28.443249,-43.950195,10.494803,-20.143358,-44.55847,36.954906,-24.901768,-23.326687,23.222748,-9.031087,-13.423986,-36.712547,29.461454,-14.82607,-26.053713,-27.768177,-4.220067,0.27926663,-25.507942,23.698853,-12.430413,-16.108551,-13.766063,34.636566,-19.883495,-36.04862,-11.147629,33.209496,-4.565008,-27.768177,-23.146187,36.954906,-27.665766,19.586515,41.892147,-15.965729,28.443249,-21.224922,33.209496,41.601143,19.586515,-23.9405,-24.971972,-6.8422303,-31.19737,-17.027782,11.746453,36.782005,-36.04862,-19.77495,-29.809515,-32.946175,0.27926663,-17.728115,37.100513,-26.299517,-26.053713,-35.519753,31.605349
86,-25.03597,21.064133,37.727962,-35.074825,-20.143358,15.025901,-31.19737,28.691648,-35.074825,-27.665766,-36.355904,-32.584633,-39.4492,-28.860556,-17.027782,17.498295,-8.26389,-0.85969037,-19.883495,-21.937479,-47.549248,-31.19737,-8.26389,-43.950195,-21.224922,-27.665766,31.605349,-43.852615,-18.516037,-43.950195,-18.998184,-32.946175,0.18402754,22.954926,-23.326687,25.829344,-46.503056,30.890013,-8.277208,-17.23048,-4.565008,-7.8778143,-36.04862,41.347904,46.549717,-27.768177,17.206284,26.737087,-9.866195,-30.73476,24.645931,-26.053713,-40.362965,23.222748,22.954926,-3.7705843,-5.8476367,-11.079926,-47.549248,-44.55847,-17.22335,-14.82607,3.9534156,13.070124,-27.768177,-15.17188,-11.079926,-38.22446,-11.147629,-15.965729,-32.049522,-36.712547,5.769936,-4.565008,-36.355904,-36.04862,-17.728115,-20.793697,-47.549248,-4.840425,40.14473,27.637901,3.9534156,-36.712547,29.461454,-44.55847,-32.584633,-7.8778143,-29.809515,-31.19737,-19.77495,-16.108551,-38.12592,18.841452,-11.229824,-35.519753,-0.06008259,8.90481,-7.8778143,-6.8422303,3.9534156,-32.584633,-27.768177,-35.074825,18.340479,22.954926,-35.074825,-42.14039,13.070124,14.094431,-3.7705843,-18.76552,-11.079926,11.86515,17.206284,-14.231489,-32.946175,-39.82495,-47.549248,30.890013,11.224054,13.070124,-30.168154,-14.82607,35.66258,-17.728115,-4.220067,-4.840425,3.9534156,-11.079926,-23.017887,-0.24991609,9.309427,-17.471899,-47.497498,-32.946175,-38.12592,-42.14039,-40.211895,27.416773,-24.971972,31.605349,-17.22335,-8.277208,29.070404,23.222748,-36.04862,-20.143358,-7.8778143,-0.06008259,2.1251159,-18.516037,-7.1549754,-20.793697,0.18402754,-19.883495,-16.42958,-26.053713,-18.411415,4.08006,20.585474,-9.031087,-7.8778143,-24.901768,-16.108551,13.070124,-42.034348,37.727962,30.890013,-36.712547,-9.912743,-8.277208,-35.519753,-6.705454,31.433588,26.108665,-6.8422303,-14.231489,26.767708,21.876064,-9.031087,13.070124,-19.883495,-36.355904,-9.031087,0.27926663,-14.197795,-44.55847,20.585474,-43.950195,-35.519753,42.972565,-23.9405,-6.705454,-36.712547,-0.06008259,23.698853,-9.912743,-8.26389,-17.23048,-32.946175,-5.8476367,-17.027782,-18.998184,-36.028496,-31.19737,30.737099
87,-12.145141,26.737087,-30.73476,10.494803,-36.04862,-36.028496,27.585815,-9.866195,-30.168154,-24.971972,-29.809515,0.27926663,-16.42958,-13.423986,24.645931,-4.565008,-24.901768,-13.423986,28.582142,-24.055618,-31.19737,-32.946175,-25.649073,-17.728115,-35.519753,-25.649073,-9.866195,-23.326687,-11.147629,-20.143358,18.575277,-8.277208,-0.85969037,-9.866195,27.585815,29.537712,3.9534156,-0.85969037,-21.224922,-11.147629,-8.26389,-32.946175,39.174114,29.77957,-23.017887,34.636566,20.451962,-29.809515,-0.06008259,21.064133,13.070124,-17.23048,-0.24991609,17.498295,30.890013,29.77957,-4.565008,-25.03597,-43.852615,-14.82607,-36.028496,-9.866195,-3.2702339,-40.362965,39.174114,-19.77495,-23.017887,0.18402754,23.698853,-36.04862,-33.508835,-15.17188,-11.229824,-17.23048,-0.85969037,-26.053713,14.094431,20.585474,-23.9405,-8.277208,42.32999,32.17127,-17.728115,-45.268753,-12.828065,-45.268753,-24.971972,-14.231489,3.9534156,-0.85969037,-35.519753,8.90481,-9.031087,-17.23048,-26.053713,-35.074825,0.27926663,-7.8778143,-15.965729,18.575277,-21.8252,-33.508835,-17.728115,-43.950195,29.461454,-14.82607,-32.584633,-25.507942,-20.010386,-33.508835,-17.23048,-31.278791,-3.7705843,28.443249,-29.809515,17.206284,-29.809515,-13.423986,2.0314946,0.18402754,3.9534156,18.575277,29.537712,0.27926663,31.605349,-42.14039,-17.471899,-29.809515,-36.712547,19.586515,16.88951,-36.04862,-27.665766,35.712307,-35.519753,0.27926663,-9.866195,-25.649073,-30.73476,30.36093,29.461454,33.28761,-27.260656,-8.26389,9.880837,15.025901,-20.010386,-23.326687,33.209496,25.694407,-26.053713,-20.793697,-17.23048,-38.12592,0.27926663,-26.053713,-5.8476367,-4.565008,-16.42958,-11.147629,-16.108551,-43.852615,-46.592503,-17.728115,3.9534156,-24.971972,-21.224922,-27.768177,-9.031087,34.669415,-17.22335,41.601143,-21.224922,-43.852615,-30.168154,-7.8778143,-20.143358,19.078037,-9.912743,-23.326687,18.098549,-17.027782,-25.507942,-43.852615,-11.079926,-36.712547,23.508514,-25.507942,-33.13226,-44.55847,-4.840425,-11.147629,-19.883495,27.416773,-14.82607,-16.42958,15.1997595,-20.143358,-4.565008,-21.224922,-44.55847,-18.411415,-3.2702339,-17.23048,-20.010386,-36.355904,-5.8476367
88,-20.793697,24.645931,-14.197795,-17.027782,-47.549248,24.645931,11.224054,8.90481,-12.828065,16.88951,-21.224922,-15.17188,46.549717,13.539366,-0.06008259,21.56975,-24.971972,-36.355904,25.694407,-38.22446,-5.725354,-0.24991609,-12.430413,-47.549248,-32.946175,25.829344,30.890013,-11.147629,-24.971972,-15.965729,9.309427,-35.074825,-16.42958,-42.034348,-9.866195,28.582142,-46.592503,25.694407,-6.705454,-0.06008259,3.9534156,-17.23048,6.481924,13.070124,21.56975,-22.012295,45.157787,-20.143358,26.737087,-18.411415,17.498295,-42.14039,23.698853,-17.728115,-7.8778143,-14.82607,25.694407,-30.73476,-5.8476367,-46.592503,-42.14039,-11.079926,-6.705454,-16.42958,10.494803,3.9534156,26.737087,-35.074825,-40.362965,39.174114,-6.705454,-2.4027066,-47.497498,27.416773,-20.143358,-21.224922,14.14461,-28.860556,-47.497498,42.972565,46.549717,29.461454,-47.549248,-6.705454,-27.768177,-46.503056,13.539366,-32.946175,-47.549248,-20.010386,38.63571,-14.82607,35.712307,-11.147629,-24.971972,-15.965729,-46.503056,-9.031087,-30.168154,-18.76552,36.954906,-42.14039,8.257996,-23.326687,-29.809515,20.585474,-31.19737,-23.9405,14.094431,-43.950195,-9.912743,-17.728115,42.972565,3.9534156,-9.866195,36.782005,-46.592503,-5.8476367,-15.965729,33.28761,-25.507942,-25.03597,18.098549,-7.8778143,26.737087,-44.55847,26.737087,-17.728115,-42.034348,-17.22335,-18.411415,-8.277208,34.636566,-6.8422303,-14.366277,-20.010386,-18.76552,41.347904,-27.260656,-46.503056,-9.866195,27.585815,-11.229824,-0.24991609,18.340479,11.86515,-36.712547,-5.725354,-22.012295,-17.23048,-15.965729,4.08006,-45.268753,-32.050415,-24.971972,-47.497498,-32.049522,-8.26389,-9.031087,-27.665766,-32.946175,-44.55847,-11.147629,-11.147629,17.978395,-26.053713,-0.06008259,-31.19737,-3.7705843,23.222748,-17.027782,15.85578,-9.031087,-25.507942,-11.229824,-14.231489,-6.705454,-44.55847,-5.725354,14.14461,46.549717,-23.9405,-40.211895,-38.22446,-24.901768,-15.965729,-32.584633,28.582142,-33.508835,29.461454,-2.1877716,-4.840425,-20.010386,8.548803,-42.034348,-12.430413,-20.010386,-22.012295,-22.012295,36.954906,23.222748,-11.229824,8.90481,-11.229824,-42.034348,-8.277208,0.27926663
89,11.86515,-18.76552,44.56226,-20.793697,-24.971972,35.712307,-17.23048,-17.471899,-4.220067,-36.712547,-43.950195,-35.519753,6.3698387,-20.010386,-0.85969037,-47.549248,8.548803,-45.268753,-7.1549754,-36.04862,-7.1549754,-16.42958,-43.852615,-45.268753,-15.17188,10.494803,16.88951,-15.17188,-30.73476,-43.852615,-18.76552,-36.355904,-36.028496,-17.471899,-2.4027066,10.494803,-11.147629,-44.55847,-44.55847,-29.809515,-36.355904,-11.147629,-36.028496,4.08006,-21.224922,-11.079926,-46.592503,18.575277,-21.224922,-19.77495,40.92952,-19.883495,19.586515,-14.197795,-4.840425,-47.549248,26.737087,-24.055618,27.585815,-25.507942,19.586515,25.694407,-36.355904,27.637901,-4.840425,-9.031087,-19.883495,11.86515,32.17127,11.224054,-35.519753,-25.649073,-12.430413,-36.712547,-35.074825,-44.55847,-42.14039,-4.220067,-15.965729,-17.23048,-4.7916813,21.876064,-43.950195,-21.224922,-23.326687,-17.22335,-40.211895,-29.809515,-20.143358,-8.277208,-32.946175,42.32999,-40.362965,-6.705454,-47.549248,-21.224922,-42.034348,37.66967,-5.725354,17.206284,37.66967,-24.971972,45.157787,11.746453,28.443249,-18.998184,-44.55847,-0.24991609,-19.883495,32.17127,-47.549248,11.224054,40.14473,-8.277208,-20.143358,-18.998184,-0.06008259,37.727962,-45.268753,-9.866195,26.108665,-11.147629,18.575277,4.08006,29.461454,-25.649073,27.637901,20.451962,-26.053713,-23.326687,41.347904,-44.55847,-40.211895,-14.231489,-14.231489,-0.06008259,-24.971972,11.746453,-18.411415,-9.866195,29.070404,29.070404,19.586515,19.586515,-4.220067,36.782005,-17.23048,13.070124,-38.12592,-36.04862,22.954926,0.27926663,-32.049522,-38.22446,-27.260656,-12.430413,-3.2702339,-25.507942,23.698853,-12.430413,43.648884,-47.497498,-0.85969037,-11.079926,19.078037,-5.8476367,-9.912743,-18.516037,-24.901768,-7.1549754,34.636566,-13.766063,-15.965729,-15.17188,26.108665,-9.866195,-32.946175,29.77957,-24.901768,11.224054,-3.7705843,40.694115,-9.912743,-35.074825,-7.1549754,-26.053713,-12.828065,-20.010386,-36.355904,-24.971972,-3.2702339,11.224054,-15.965729,-18.998184,-36.028496,-17.23048,-14.366277,-15.965729,-18.76552,-9.031087,-43.852615,-30.168154,6.3698387,14.094431,-8.277208,-25.507942,-36.04862
90,38.63571,29.461454,-12.828065,-17.22335,-26.053713,20.451962,-9.866195,18.098549,-6.8422303,-3.2702339,-0.85969037,-17.728115,-4.565008,35.66258,14.14461,-27.665766,44.56226,-8.26389,0.27926663,3.9534156,-43.950195,-46.592503,26.737087,-15.965729,-32.049522,-11.147629,-25.507942,-45.268753,0.18402754,-5.725354,-9.031087,-31.19737,-0.06008259,-32.584633,30.36093,-17.23048,0.18402754,28.582142,-35.074825,25.694407,-21.224922,-24.971972,-45.268753,-17.23048,19.586515,-7.1549754,-24.971972,-36.712547,41.347904,27.637901,26.108665,-0.85969037,-3.2702339,37.100513,15.025901,11.746453,-24.971972,-25.507942,-47.497498,-26.053713,-27.665766,4.08006,-36.04862,-18.411415,-33.508835,-17.23048,-11.147629,-14.231489,-30.73476,3.9534156,-14.82607,-27.665766,0.18402754,-0.06008259,-32.049522,-15.17188,6.481924,-7.1549754,-24.971972,-31.278791,-36.04862,26.767708,-15.17188,-3.2702339,-26.053713,-36.04862,-23.146187,39.174114,0.27926663,-17.728115,-46.592503,35.712307,-40.211895,26.737087,-29.809515,10.494803,-36.712547,18.098549,-17.23048,10.494803,-36.04862,-18.76552,46.549717,-11.147629,-5.725354,40.14473,23.222748,-20.010386,-24.901768,28.443249,26.767708,-17.22335,-40.211895,6.3698387,-23.326687,27.637901,13.070124,44.56226,-36.028496,8.257996,11.746453,-25.507942,-4.840425,-6.8422303,-22.012295,-36.355904,3.9534156,35.712307,-20.010386,-14.197795,-7.8778143,-42.034348,-27.768177,-11.147629,-0.06008259,-17.728115,9.309427,-5.725354,-27.665766,21.56975,26.108665,25.694407,-45.268753,31.605349,-12.145141,14.14461,-36.355904,-9.031087,30.36093,-20.010386,-32.584633,-0.85969037,-25.507942,-23.017887,3.9534156,-0.85969037,-36.712547,-21.224922,-0.06008259,28.582142,-32.584633,3.9534156,-18.76552,11.224054,30.36093,-0.06008259,-15.965729,20.451962,27.637901,27.637901,37.727962,24.607462,-47.549248,3.9534156,22.954926,-45.268753,-19.77495,-20.010386,-42.14039,26.767708,-42.14039,37.727962,-25.03597,-47.549248,-26.053713,-47.549248,33.28761,45.157787,-27.768177,11.746453,-11.147629,-29.809515,-26.053713,-24.971972,-25.507942,0.18402754,-40.362965,13.539366,-17.728115,14.094431,10.494803,-46.592503,45.346493,-4.7916813,-21.224922,-36.028496,26.108665
91,-9.031087,-27.260656,-18.516037,-40.362965,-17.23048,-14.231489,29.070404,-16.42958,-6.705454,-43.950195,-36.04862,-36.355904,-14.366277,-23.017887,-13.423986,-30.168154,13.070124,-15.965729,18.340479,-25.507942,-45.268753,-13.423986,-4.565008,-35.519753,-29.809515,-18.76552,-8.26389,-12.430413,-9.031087,-0.85969037,-16.42958,-35.519753,-14.82607,-28.860556,29.537712,-4.220067,-6.705454,-24.971972,-43.950195,11.746453,-14.82607,-36.04862,-3.7705843,-29.809515,-15.965729,18.098549,-42.034348,21.064133,19.586515,-27.260656,42.972565,-5.725354,-33.508835,16.88951,-11.147629,-9.912743,0.18402754,25.829344,23.508514,-46.503056,-20.010386,22.954926,-24.971972,-26.299517,24.607462,-24.971972,-30.168154,23.222748,-33.508835,-3.2702339,-9.912743,-26.053713,-11.079926,-9.031087,-47.549248,-8.277208,-4.220067,10.494803,3.9534156,-42.14039,-9.866195,-17.471899,-20.010386,0.27926663,15.025901,22.954926,-33.13226,-47.549248,-6.705454,-44.55847,-5.8476367,-17.23048,33.28761,35.66258,-11.147629,-36.712547,-36.355904,-23.146187,-16.108551,-31.19737,24.645931,-17.22335,15.85578,23.222748,26.108665,-45.268753,-24.971972,-0.85969037,36.954906,-14.82607,-24.971972,-12.828065,-17.471899,41.892147,41.601143,-12.828065,-36.04862,15.1997595,-43.950195,11.746453,13.070124,-42.14039,17.978395,-9.031087,30.36093,-20.143358,43.648884,37.66967,-36.04862,-24.26888,37.727962,-47.549248,-17.027782,-32.049522,-42.034348,-36.712547,-14.366277,-36.028496,-43.950195,21.876064,4.08006,-30.168154,10.494803,2.1251159,3.9534156,33.28761,-19.883495,-23.9405,15.85578,-3.2702339,-28.860556,-23.326687,-46.503056,-23.146187,-43.950195,-17.728115,-13.423986,-4.7916813,0.18402754,-31.278791,-24.26888,-26.053713,28.691648,2.0314946,25.694407,-9.912743,-6.705454,36.954906,-18.76552,10.494803,20.497644,-27.665766,-31.19737,22.954926,18.340479,-46.503056,-9.031087,-38.22446,-18.76552,15.85578,30.890013,29.070404,-13.766063,-5.725354,-21.224922,-36.028496,17.206284,-23.326687,22.954926,-36.355904,40.694115,-25.507942,23.222748,17.206284,10.494803,-32.049522,34.636566,-17.23048,-11.147629,0.18402754,-0.06008259,-9.031087,-12.145141,-39.82495,-15.965729,3.9534156,24.645931
